"OBJ.VEGOBJEKT-ID";"OBJ.TYPE-ID";"OBJ.VERSJON";"MET.FØRSTE FOREKOMST";"MET.OPPRETTET DATO";"OBJ.STARTDATO";"OBJ.SLUTTDATO";"OBJ.SIST MODIFISERT";"EGS.BOMSTASJONSTYPE.9390";"EGS.NAVN BOMPENGEANLEGG.10714";"EGS.NAVN BOMSTASJON.1078";"EGS.VEDTATT TIL ÅR.9413";"EGS.LINK TIL BOMSTASJON.10715";"EGS.INNKREVNINGSRETNING.9414";"EGS.BOMSTASJON_ID.9595";"EGS.OPERATØR_ID.11883";"EGS.TAKST LITEN BIL (KR).1820";"EGS.TAKST STOR BIL (KR).1819";"EGS.TIDSDIFFERENSIERT TAKST.9409";"EGS.RUSHTIDSTAKST LITEN BIL (KR).9410";"EGS.RUSHTIDSTAKST STOR BIL (KR).9411";"EGS.RUSHTID MORGEN, FRA.9407";"EGS.RUSHTID MORGEN, TIL.9408";"EGS.RUSHTID ETTERMIDDAG, FRA.9405";"EGS.RUSHTID ETTERMIDDAG, TIL.9406";"EGS.TIMESREGEL.9412";"EGS.TIMESREGEL, VARIGHET (MIN).10952";"EGS.TIMESREGEL, PASSERINGSGRUPPE.10951";"EGS.GRATIS GJENNOMKJØRING VED HC-BRIKKE.9404";"EGS.ETABLERINGSÅR.10271";"EGS.TILLEGGSINFORMASJON.11565";"EGS.PROSJEKTREFERANSE.11051";"EGS.PROSJEKTINTERNOBJEKT_ID.12289";"EGS.EIER.7992";"EGS.VEDLIKEHOLDSANSVARLIG.5799";"EGS.GEOMETRI, PUNKT.4752";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"VSR.VEGSYSTEMREFERANSE";"VSR.VEGKATEGORI";"VSR.FASE";"VSR.VEGNUMMER";"VSR.STREKNING";"VSR.DELSTREKNING";"VSR.FRA_METER";"VSR.TIL_METER";"LOK.VEGLENKESEKVENSID";"LOK.STARTPOSISJON";"LOK.SLUTTPOSISJON";"LOK.RETNING";"LOK.SIDEPOSISJON";"LOK.KJØREFELT";"LOK.TYPEVEG";"LOK.LENGDE";"REL.FORELDER";"REL.BARN";"GEO.GEOMETRI";"GEO.HØYDEREFERANSE";"GEO.DATAFANGSTDATO";"GEO.DATAFANGSTMETODE";"GEO.NØYAKTIGHET";"GEO.SYNBARHET";"GEO.DATAFANGSTMETODEHØYDE";"GEO.H-NØYAKTIGHET";"GEO.MAX-AVVIK"
"264392510";"45";"9";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Hodnafjell";"2023";"www.haugalandspakken.no";"Begge retninger";"4";"100046";"14";"23";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"180015";"Ja";"";"N/A";"N/A";"";"";"";"";"Tysvær";"1146";"Rogaland";"11";"RUTE5A";"9302 Haugesund 2021-2026 (2022-),9351 Rogaland og Sunnhordland 2022-2027,9302 Haugesund 2021-2026,9361 automasjon Vestland og Rogaland 2022-2025,E9351 Rogaland og Sunnhordland 2027-2032";"EV134 S3D1 m559";"Europaveg";"Eksisterende";"134";"3";"1";"559";"559";"319648";"0,88713047";"0,88713047";"AGAINST";"";"";"enkelBilveg";"0";"";"";"POINT Z(-38302.253 6630101.496 58.359)";"";"";"";"";"";"";"";""
"264392511";"45";"9";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Liland";"2023";"www.haugalandspakken.no";"Begge retninger";"3";"100046";"14";"23";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"180015";"Ja";"";"N/A";"N/A";"";"";"";"";"Tysvær";"1146";"Rogaland";"11";"RUTE4A";"9302 Haugesund 2021-2026 (2022-),9351 Rogaland og Sunnhordland 2022-2027,9302 Haugesund 2021-2026,9361 automasjon Vestland og Rogaland 2022-2025,E9351 Rogaland og Sunnhordland 2027-2032";"EV39 S90D1 m385";"Europaveg";"Eksisterende";"39";"90";"1";"385,132";"385,132";"319534";"0,91897357";"0,91897357";"AGAINST";"";"";"enkelBilveg";"0";"";"";"POINT Z(-40284.168 6634090.354 43.929)";"";"";"";"";"";"";"";""
"264392512";"45";"9";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Toskatjønn";"2023";"www.haugalandspakken.no";"Begge retninger";"5";"100046";"14";"23";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"180015";"Ja";"";"N/A";"N/A";"";"";"";"";"Haugesund";"1106";"Rogaland";"11";"RUTE5A";"9302 Haugesund 2021-2026 (2022-),9351 Rogaland og Sunnhordland 2022-2027,9302 Haugesund 2021-2026,9361 automasjon Vestland og Rogaland 2022-2025,E9351 Rogaland og Sunnhordland 2027-2032";"EV134 S2D1 m3847";"Europaveg";"Eksisterende";"134";"2";"1";"3847,411";"3847,411";"319651";"0,59645387";"0,59645387";"AGAINST";"";"";"enkelBilveg";"0";"";"";"POINT Z(-46921.28 6625552.898 62.951)";"";"";"";"";"";"";"";""
"264392513";"45";"9";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Tittelsnesvegen";"2023";"www.haugalandspakken.no";"Med metrering";"1";"100046";"14";"23";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"180015";"Ja";"";"N/A";"N/A";"";"";"";"";"Haugesund";"1106";"Rogaland";"11";"";"1107 Haugalandet 2019-2024 (2022-),1107 Haugalandet 2024-2029,1154 Elektro Drift Nord-Rogaland 2024-2025,1154 FV Elektro Drift Nord-Rogaland 2026-2030";"FV47 S1D1 m3705";"Fylkesveg";"Eksisterende";"47";"1";"1";"3704,649";"3704,649";"319821";"0,00946854";"0,00946854";"WITH";"";"1";"kanalisertVeg";"0";"";"";"POINT Z(-51089.689 6628104.928 24.204)";"";"";"";"";"";"";"";""
"264392514";"45";"9";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Haugalandspakken";"Karmsundsgata";"2023";"www.haugalandspakken.no";"Mot metrering";"6";"100046";"14";"23";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"180015";"Ja";"";"N/A";"N/A";"";"";"";"";"Haugesund";"1106";"Rogaland";"11";"";"1107 Haugalandet 2019-2024 (2022-),1107 Haugalandet 2024-2029,1154 Elektro Drift Nord-Rogaland 2024-2025,1154 FV Elektro Drift Nord-Rogaland 2026-2030";"FV47 S1D1 m217";"Fylkesveg";"Eksisterende";"47";"1";"1";"217,218";"217,218";"320624";"0,28717455";"0,28717455";"WITH";"";"2";"kanalisertVeg";"0";"";"";"POINT Z(-49904.334 6624742.282 28.192)";"";"";"";"";"";"";"";""
"264832270";"45";"14";"1";"";"2025-02-13";"";"2025-04-13T21:06:15";"AutoPASS + automatisk";"Vegamot AS";"Kroppan bru (Nordgående), M-snitt";"";"www.vegamot.no";"Med metrering";"56";"100120";"16";"60";"Ja";"21";"81";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160009";"";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV6690 S4D1 m565";"Fylkesveg";"Eksisterende";"6690";"4";"1";"565,292";"565,292";"72812";"0,03882139";"0,03882139";"WITH";"";"1";"kanalisertVeg";"0";"";"65:1019186186";"POINT Z(270046.296 7038332.888 30.639)";"";"";"";"";"";"";"";""
"264832271";"45";"13";"1";"";"2025-02-13";"";"2025-04-13T21:06:15";"AutoPASS + automatisk";"Vegamot AS";"Kroppan bru (Sørgående), M-snitt";"";"www.vegamot.no";"Mot metrering";"57";"100120";"16";"60";"Ja";"21";"81";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160009";"";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV6690 S4D1 m679";"Fylkesveg";"Eksisterende";"6690";"4";"1";"679,224";"679,224";"72812";"0,01541363";"0,01541363";"WITH";"";"2";"kanalisertVeg";"0";"";"";"POINT Z(270002.546 7038227.745 30.158)";"";"";"";"";"";"";"";""
"265182530";"45";"13";"1";"";"2024-12-03";"";"2024-12-05T15:14:26";"AutoPASS + automatisk";"Vegamot AS";"Være (Gml. E6), N-snitt";"";"www.vegamot.no";"Begge retninger";"58";"100120";"22";"53";"Ja";"44";"106";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160010";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV950 S1D1 m4460";"Fylkesveg";"Eksisterende";"950";"1";"1";"4459,879";"4459,879";"41620";"0,55792781";"0,55792781";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(278882.394 7041220.196 18.243)";"";"";"";"";"";"";"";""
"265182531";"45";"13";"1";"";"2025-02-13";"";"2025-02-13T09:09:16";"AutoPASS + automatisk";"Vegamot AS";"Nedre Leirfoss (Fossestuvegen), M-snitt";"";"www.vegamot.no";"Begge retninger";"53";"100120";"22";"53";"Ja";"44";"106";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160008";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"";"KV1827 S1D1 m794";"Kommunal veg";"Eksisterende";"1827";"1";"1";"793,995";"793,995";"41587";"0,75353368";"0,75353368";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(269813.615 7036383.608 41.54)";"";"";"";"";"";"";"";""
"265182534";"45";"13";"1";"";"2025-04-03";"";"2025-10-28T15:19:35";"AutoPASS + automatisk";"Vegamot AS";"Klett - Rv.707, S-snitt";"";"www.vegamot.no";"Begge retninger";"51";"100120";"22";"53";"Ja";"44";"106";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160007";"";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV707 S2D1 m10803";"Fylkesveg";"Eksisterende";"707";"2";"1";"10802,942";"10802,942";"72314";"0,85873099";"0,85873099";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(265068.454 7030341.336 29.087)";"";"";"";"";"";"";"";""
"267487703";"45";"14";"1";"";"2025-10-16";"";"2025-10-16T11:46:43";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Skinmo";"2029";"www.vegfinans.no";"Begge retninger";"1";"100139";"13";"21";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"";"";"";"Privat";"Statens vegvesen";"POINT (221459.464 6563550.157)";"Larvik";"3909";"Vestfold";"39";"RUTE3";"9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025";"EV18 S33D1 m1911";"Europaveg";"Eksisterende";"18";"33";"1";"1910,629";"1910,629";"1672679";"0,54875406";"0,54875406";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(221459.622 6563549.945 70.641)";"";"";"ukj";"199";"99";"";"-1";"-1"
"271705786";"45";"14";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Kvammapakken";"Rv 7 Steinsdalen";"";"www.ferde.no";"Begge retninger";"1";"100055";"30";"39";"Nei";"";"";"";"";"";"";"Første passering gjelder";"90";"370017";"";"";"";"";"";"";"";"";"Kvam";"4622";"Vestland";"46";"";"4611 Tunnel 2021-2025,1206 Voss 2019-2024,E4652 Hardanger,1206 Voss 2019-2024 (2022-),4606 Voss 2024-2029,4611 Tunnel 2025-2030";"FV49 S8D1 m7719";"Fylkesveg";"Eksisterende";"49";"8";"1";"7718,53";"7718,53";"805643";"0,06780305";"0,06780305";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(8455.397 6725197.586 61.942)";"";"";"";"";"";"";"";""
"271705787";"45";"14";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Kvammapakken";"Rv 7 Kjepsohøgda";"";"www.ferde.no";"Begge retninger";"2";"100055";"30";"39";"Nei";"";"";"";"";"";"";"Første passering gjelder";"90";"370017";"";"";"";"";"";"";"";"";"Kvam";"4622";"Vestland";"46";"";"4611 Tunnel 2021-2025,1206 Voss 2019-2024,E4652 Hardanger,1206 Voss 2019-2024 (2022-),4606 Voss 2024-2029,4611 Tunnel 2025-2030";"FV79 S2D1 m9343";"Fylkesveg";"Eksisterende";"79";"2";"1";"9343,111";"9343,111";"804911";"0,85246446";"0,85246446";"";"";"";"enkelBilveg";"0";"";"";"POINT Z(31974.958 6730862.347 94.676)";"";"";"";"";"";"";"";""
"287649715";"45";"15";"1";"";"2025-04-03";"";"2025-04-13T21:06:15";"AutoPASS + automatisk";"Ferde AS - Bomringen Bergen";"Ringveg Vest Dolviken";"";"www.ferde.no";"Med metrering";"16";"100126";"36";"85";"Ja";"68";"149";"06:30:00";"08:59:00";"14:30:00";"16:29:00";"Første passering gjelder";"60";"240016";"";"2019";"";"";"";"";"";"";"Bergen";"4601";"Vestland";"46";"";"4611 Tunnel 2021-2025,4603 SABO 2023-2028,E4651 Bergen,E4655 Veglys Bergen og omland,4611 Tunnel 2025-2030";"FV557 S1D1 m8897 KD2 m192";"Fylkesveg";"Eksisterende";"557";"1";"1";"191,95";"191,95";"1885974";"0,58475379";"0,58475379";"WITH";"";"";"rampe";"0";"";"";"POINT Z(-36484.702 6725631.179 25.092)";"";"";"";"";"";"";"";""
"305811795";"45";"2";"1";"";"2020-11-06";"";"2025-04-13T21:06:15";"AutoPASS + automatisk";"BPS Nord - Ryaforbindelsen AS";"Fv 858 Ryaforbindelsen";"2030";"www.ryaforbindelsen.no";"Begge retninger";"1";"100058";"85";"75";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2011";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT Z(647296 7723119 1.39)";"Tromsø";"5501";"Troms";"55";"";"5430 Tromsø 2022-2027,DV Elektro E5452 Troms Nord 2022-2026,5451 Tunnelrenhold Troms 2022-2027,1000 Vedlikehold fergekai 2025-2027";"FV858 S7D1 m2880";"Fylkesveg";"Eksisterende";"858";"7";"1";"2880,292";"2880,292";"2057937";"0,8370545";"0,8370545";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(647295.055 7723120.184 1.156)";"topp";"";"sat";"100";"0";"";"-1";"-1"
"305830476";"45";"10";"1";"";"2025-10-24";"";"2025-10-24T14:16:07";"AutoPASS + automatisk";"Vegfinans E6 Gardermoen - Moelv AS";"Boksrud - Minnesund";"2024";"www.vegfinans.no";"Begge retninger";"3";"100136";"0";"0";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2024";"";"";"";"Stat, Statens vegvesen";"Kommune";"";"Eidsvoll";"3240";"Akershus";"32";"RUTE6A";"9106 Gjøvik og Romerike 2022 - 2027,Fiktiv 9106 E6 Gardermoen-Kolomoen,9165 Stor Oslo Trafikksignalanlegg 2023-2028,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,Rekkverksvedlikehold Øst 2 Oslo Viken 2025-2026,Vegoppmerking Romerike 2024-2026,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV6 S25D1 m9300";"Europaveg";"Eksisterende";"6";"25";"1";"9299,774";"9299,774";"2037820";"0,62990825";"0,62990825";"WITH";"";"1,2,3,4";"kanalisertVeg";"0";"";"";"POINT Z(290809.634 6698820.408 186.087)";"";"";"";"";"";"";"";""
"305830577";"45";"10";"1";"";"2025-10-24";"";"2025-10-24T14:16:07";"AutoPASS + automatisk";"Vegfinans E6 Gardermoen - Moelv AS";"Dal - Boksrud";"2024";"www.vegfinans.no";"Begge retninger";"2";"100136";"";"0";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2024";"";"";"";"Stat, Statens vegvesen";"Kommune";"";"Eidsvoll";"3240";"Akershus";"32";"RUTE6A";"9106 Gjøvik og Romerike 2022 - 2027,Fiktiv 9106 E6 Gardermoen-Kolomoen,9165 Stor Oslo Trafikksignalanlegg 2023-2028,9152 Innlandet veglys 2021-2026,05E01 Elektro og automasjon Oppland 2021-2025,Rekkverksvedlikehold Øst 2 Oslo Viken 2025-2026,Vegoppmerking Romerike 2024-2026,EK9163 25-30 Drift og vedlikehold elektro (SRO)";"EV6 S24D1 m9008";"Europaveg";"Eksisterende";"6";"24";"1";"9008,116";"9008,116";"2037805";"0,8982914";"0,8982914";"WITH";"";"1,2,3,4";"kanalisertVeg";"0";"";"";"POINT Z(286849.118 6691784.27 209.843)";"";"";"";"";"";"";"";""
"337541380";"45";"12";"1";"";"2025-10-16";"";"2025-10-16T11:46:43";"AutoPASS + automatisk";"Vegfinans E18 Vestfold AS";"E18 Sky";"2032";"www.vegfinans.no";"Begge retninger";"2";"100139";"18";"28";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"";"";"";"Privat";"Statens vegvesen";"POINT Z(210072.672 6558893.9 116.583)";"Larvik";"3909";"Vestfold";"39";"RUTE3";"9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025";"EV18 S29D1 m5258";"Europaveg";"Eksisterende";"18";"29";"1";"5257,672";"5257,672";"2014294";"0,79039585";"0,79039585";"WITH";"";"";"kanalisertVeg";"0";"";"";"POINT Z(210072.256 6558893.305 116.574)";"fot";"2015-07-13";"dig";"20";"99";"";"-1";"-1"
"337546677";"45";"9";"1";"";"2024-01-01";"";"2023-12-20T14:56:49";"AutoPASS + automatisk";"Fosenvegene";"Krinsvatn";"";"www.vegamot.no";"Begge retninger";"1";"100102";"57";"136";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"";"";"";"";"";"";"";"Indre Fosen";"5054";"Trøndelag";"50";"";"5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027";"FV715 S9D1 m2853";"Fylkesveg";"Eksisterende";"715";"9";"1";"2853,303";"2853,303";"72858";"0,01782871";"0,01782871";"WITH";"";"1,2";"enkelBilveg";"0";"";"65:349664310";"POINT Z(265146.755 7083796.664 93.629)";"";"";"";"";"";"";"";""
"338309712";"45";"4";"1";"";"2022-04-19";"";"2025-09-01T15:33:02";"Kun manuell";"";"Ferje Brekstad - Valset";"";"";"Begge retninger";"";"";"45";"135";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Ørland";"5057";"Trøndelag";"50";"";"";"KV2050 S4D1 m240";"Kommunal veg";"Eksisterende";"2050";"4";"1";"240,334";"240,334";"72334";"0,97773603";"0,97773603";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(236479.817 7073078.449 4.395)";"";"";"";"";"";"";"";""
"349721902";"45";"6";"1";"";"2021-07-01";"";"2024-10-14T15:04:58";"AutoPASS + manuell";"";"Ferje Flakk-Rørvik";"";"";"Med metrering";"";"";"57";"171";"Nei";"";"";"";"";"";"";"Første passering gjelder";"";"";"Nei";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV715 S2D1 m4225";"Fylkesveg";"Eksisterende";"715";"2";"1";"4225";"4225";"72853";"0,93873044";"0,93873044";"WITH";"";"1";"kanalisertVeg";"0";"";"";"POINT Z(260551.229 7044672.907 8.924)";"";"";"";"";"";"";"";""
"349838035";"45";"6";"1";"";"2021-07-01";"";"2025-06-16T22:36:40";"AutoPASS + manuell";"";"Ferje Rørvik-Flakk";"";"";"Mot metrering";"";"";"57";"171";"Nei";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"POINT (257979.021 7051425.65)";"Indre Fosen";"5054";"Trøndelag";"50";"";"5003 Fosen 2019-2026,5003 Fosen 2019-2026 vegnett fra 1.9. 2022,5003 Fosen 2019-2026 vegnett fra 1.9. 2021,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028,5003 Fosen sør 2026-2031 vegnett fra 1.9.2026,5003 Fosen sør 2026-2031 vegnett fra 1.9.2027";"FV715 S4D1 m352";"Fylkesveg";"Eksisterende";"715";"4";"1";"351,872";"351,872";"72854";"0,10827566";"0,10827566";"";"";"2";"kanalisertVeg";"0";"";"65:349838038,65:349838039";"POINT Z(257970.048 7051433.617 16.791)";"";"";"ukj";"100";"99";"";"-1";"-1"
"403585193";"45";"12";"1";"";"2025-01-02";"";"2025-06-16T22:36:40";"AutoPASS + automatisk";"Ferde AS - Bomringen Bergen";"Florida";"";"www.ferde.no";"Med metrering";"3";"100126";"36";"85";"Ja";"68";"149";"06:30:00";"08:59:00";"14:30:00";"16:29:00";"Første passering gjelder";"60";"240016";"";"2019";"";"";"";"";"";"POINT (-31674.28 6733078.524)";"Bergen";"4601";"Vestland";"46";"";"4604 Bergen-Os-Austevoll 2021-2026,4611 Tunnel 2021-2025,E4651 Bergen,E4655 Veglys Bergen og omland,4611 Tunnel 2025-2030";"FV5332 S1D1 m298";"Fylkesveg";"Eksisterende";"5332";"1";"1";"298,058";"298,058";"2353784";"0,26375727";"0,26375727";"WITH";"";"";"kanalisertVeg";"0";"";"446:575580087";"POINT Z(-31683.063 6733077.121 4.665)";"";"";"ukj";"100";"99";"";"-1";"-1"
"439256485";"45";"7";"1";"";"2025-05-23";"";"2025-05-23T19:12:30";"AutoPASS + automatisk";"Ferde AS - Bømlopakken";"Bømlopakken";"";"www.ferde.no";"Begge retninger";"1";"100103";"93";"186";"Nei";"";"";"";"";"";"";"Første passering gjelder";"60";"440019";"";"";"";"";"";"";"";"";"Bømlo";"4613";"Vestland";"46";"";"4611 Tunnel 2021-2025,4601 Sunnhordland 2024-2029,E4651 Bergen,4611 Tunnel 2025-2030";"FV542 S1D1 m2039";"Fylkesveg";"Eksisterende";"542";"1";"1";"2039,418";"2039,418";"804961";"0,2181628";"0,2181628";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(-40121.525 6661421.713 30.236)";"";"";"";"";"";"";"";""
"444022242";"45";"7";"1";"";"2025-05-25";"";"2025-05-25T17:38:06";"AutoPASS + automatisk";"Ferde AS - Hardangerbrua";"Rv.13 Hardangerbrua";"";"www.ferde.no";"Begge retninger";"1";"100106";"140";"417";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"";"2013";"";"";"";"";"";"";"Eidfjord";"4619";"Vestland";"46";"RUTE4C";"9303 Hardanger og Sogn 2022-2027,9353 Hardanger og Sogn 2022-2027 (Feb-Jun),9353 Hardanger og Sogn 2022-2027 (Jun-Okt),9361 automasjon Vestland og Rogaland 2022-2025,NV_024 EV6_Utprøving_NVAS,9353 Hardanger og Sogn 2022-2027,9303 Hardanger og Sogn 2028-2033,E9353 Hardanger og Sogn 2027-2032";"RV13 S32D1 m4345";"Riksveg";"Eksisterende";"13";"32";"1";"4345,182";"4345,182";"2370820";"0,61252772";"0,61252772";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(51992.502 6731918.181 50.073)";"";"";"";"";"";"";"";""
"480752986";"45";"2";"1";"";"2022-09-16";"";"2024-10-07T12:33:02";"AutoPASS + automatisk";"BPS Nord - Helgeland Veiutvikling AS";"Fv. 78 Hjartåsen bomstasjon Kulstad";"2028";"bomveinord.no";"Begge retninger";"1";"100143";"26";"44";"Nei";"";"";"";"";"";"";"Ikke timesregel";"";"";"Nei";"2014";"";"";"";"Stat, Statens vegvesen";"Statens vegvesen";"POINT (416323.573 7307517.27)";"Vefsn";"1824";"Nordland";"18";"";"E1851 Helgeland 2020-2025,DK 1803 Mosjøen 2022-2027,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025";"FV78 S1D1 m2272";"Fylkesveg";"Eksisterende";"78";"1";"1";"2272,072";"2272,072";"2490803";"0,53316888";"0,53316888";"WITH";"";"1,2";"enkelBilveg";"0";"";"";"POINT Z(416319.482 7307515.44 7.534)";"";"";"ukj";"6032";"99";"";"-1";"-1"
"487415242";"45";"14";"1";"";"2024-12-03";"";"2025-05-14T10:45:55";"AutoPASS + automatisk";"Vegamot AS";"Fv 704 Torgårdsletta. K-snitt";"";"www.vegamot.no";"Begge retninger";"85";"100120";"22";"53";"Ja";"44";"106";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160013";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV704 S1D1 m1281";"Fylkesveg";"Eksisterende";"704";"1";"1";"1280,531";"1280,531";"72832";"0,08178507";"0,08178507";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(268131.262 7030335.606 159.832)";"";"";"";"";"";"";"";""
"487415243";"45";"14";"1";"";"2024-12-03";"";"2024-12-03T13:40:42";"AutoPASS + automatisk";"Vegamot AS";"Tillerbrua, K-snitt";"";"www.vegamot.no";"Begge retninger";"86";"100120";"22";"53";"Ja";"44";"106";"07:00:00";"08:59:00";"15:00:00";"16:59:00";"Første passering gjelder";"60";"160013";"Ja";"";"";"";"";"";"";"";"Trondheim";"5001";"Trøndelag";"50";"";"5006 Trondheim 2020-2028,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028";"FV6680 S1D1 m7593";"Fylkesveg";"Eksisterende";"6680";"1";"1";"7592,536";"7592,536";"42831";"0,31061835";"0,31061835";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(271800.937 7032600.855 75.856)";"";"";"";"";"";"";"";""
